article_id,year,author
322,2016,Ting Qian
322,2016,T Florian Jaeger
322,2016,Richard N Aslin
323,2016,Marek Meristo
323,2016,Karin Strid
323,2016,Erland Hjelmquist
324,2016,David Kellen
324,2016,Thorsten Pachur
324,2016,Ralph Hertwig
325,2016,Marjorie Rhodes
325,2016,Henry Wellman
326,2016,Emma E Howard
326,2016,S Gareth Edwards
326,2016,Andrew P Bayliss
327,2016,John Michael
327,2016,Natalie Sebanz
327,2016,Günther Knoblich
328,2016,Peter Railton
329,2016,Su-Hua Wang
329,2016,Yu Zhang
329,2016,Renée Baillargeon
330,2016,Hanna B Fechner
330,2016,Thorsten Pachur
330,2016,Lael J Schooler
330,2016,Katja Mehlhorn
330,2016,Ceren Battal
330,2016,Kirsten G Volz
330,2016,Jelmer P Borst
331,2016,Jessica B Hamrick
331,2016,Peter W Battaglia
331,2016,Thomas L Griffiths
331,2016,Joshua B Tenenbaum
332,2016,O Rosa-Salva
332,2016,M Grassi
332,2016,E Lorenzi
332,2016,L Regolin
332,2016,G Vallortigara
333,2016,Marcello Costantini
333,2016,Jeffrey Robinson
333,2016,Daniele Migliorati
333,2016,Brunella Donno
333,2016,Francesca Ferri
333,2016,Georg Northoff
334,2016,Xianmin Gong
334,2016,Hongrui Xiao
334,2016,Dahua Wang
335,2016,Jana Samland
335,2016,Michael R Waldmann
336,2016,Annemarie Kocab
336,2016,Ann Senghas
336,2016,Jesse Snedeker
337,2016,Aiden E G F Arnold
337,2016,Giuseppe Iaria
337,2016,Arne D Ekstrom
338,2016,Stefanie Hechler
338,2016,Franz J Neyer
338,2016,Thomas Kessler
339,2016,Bryor Snefjella
339,2016,Victor Kuperman
340,2016,George E Newman
340,2016,Rosanna K Smith
341,2016,Klaus Oberauer
341,2016,Stephan Lewandowsky
342,2016,Andrew R Todd
342,2016,Austin J Simpson
343,2016,Yi Ting Huang
343,2016,Alison R Arnold
344,2016,Katy Borodkin
344,2016,Yoed N Kenett
344,2016,Miriam Faust
344,2016,Nira Mashal
345,2016,Andrew Martin
345,2016,Yosuke Igarashi
345,2016,Nobuyuki Jincho
345,2016,Reiko Mazuka
346,2016,Mélanie Havy
346,2016,Sandra R Waxman
347,2016,Caren M Walker
347,2016,Sophie Bridgers
347,2016,Alison Gopnik
348,2016,Michele Scaltritti
348,2016,Barbara Arfé
348,2016,Mark Torrance
348,2016,Francesca Peressotti
349,2016,Solène Le Bars
349,2016,Yi-Fang Hsu
349,2016,Florian Waszak
350,2016,Filomena Anelli
350,2016,Elisa Ciaramelli
350,2016,Shahar Arzy
350,2016,Francesca Frassinetti
351,2016,Rajakrishnan Rajkumar
351,2016,Marten van Schijndel
351,2016,Michael White
351,2016,William Schuler
352,2016,Léo-Lyuki Nishibayashi
352,2016,Thierry Nazzi
353,2016,Laura Elenbaas
353,2016,Michael T Rizzo
353,2016,Shelby Cooley
353,2016,Melanie Killen
354,2016,Madison L Pesowski
354,2016,Stephanie Denison
354,2016,Ori Friedman
355,2016,Jack De Havas
355,2016,Arko Ghosh
355,2016,Hiroaki Gomi
355,2016,Patrick Haggard
356,2016,Susan A Gelman
356,2016,Natalie S Davidson
357,2016,Aleksandar Aksentijevic
357,2016,John Melvin Gudnyson Treider
359,2016,Zijian Zhu
359,2016,Yingying Wang
359,2016,Zhijun Cao
359,2016,Biqing Chen
359,2016,Huaqian Cai
359,2016,Yanhong Wu
359,2016,Yi Rao
360,2016,Bill Macken
360,2016,John C Taylor
360,2016,Michail D Kozlov
360,2016,Robert W Hughes
360,2016,Dylan M Jones
361,2016,Andrés Fernández-Martín
361,2016,Manuel G Calvo
362,2016,Mustapha Chekaf
362,2016,Nelson Cowan
362,2016,Fabien Mathy
363,2016,Tobias Meilinger
363,2016,Marianne Strickrodt
363,2016,Heinrich H Bülthoff
364,2016,Emily J Hopkins
364,2016,Deena Skolnick Weisberg
364,2016,Jordan C V Taylor
365,2016,Youngja Nam
365,2016,Linda Polka
366,2016,Arvid Guterstam
366,2016,Hugo Zeberg
366,2016,Vedat Menderes Özçiftci
366,2016,H Henrik Ehrsson
367,2016,Christoph J Völter
367,2016,Inés Sentís
367,2016,Josep Call
368,2016,Sharon M Noh
368,2016,Veronica X Yan
368,2016,Robert A Bjork
368,2016,W Todd Maddox
369,2016,Elisa Canzoneri
369,2016,Giuseppe di Pellegrino
369,2016,Bruno Herbelin
369,2016,Olaf Blanke
369,2016,Andrea Serino
370,2016,Kerstin Unger
370,2016,Laura Ackerman
370,2016,Christopher H Chatham
370,2016,Dima Amso
370,2016,David Badre
371,2016,Solène Kalénine
371,2016,Yannick Wamain
371,2016,Jérémy Decroix
371,2016,Yann Coello
372,2016,Tanor L Bonin
372,2016,Laurel J Trainor
372,2016,Michel Belyk
372,2016,Paul W Andrews
373,2016,Cyril Thomas
373,2016,André Didierjean
374,2016,Cara H Cashon
374,2016,Oh-Ryeong Ha
374,2016,Katharine Graf Estes
374,2016,Jenny R Saffran
374,2016,Carolyn B Mervis
375,2016,Aidan J Horner
375,2016,James A Bisby
375,2016,Aijing Wang
375,2016,Katrina Bogus
375,2016,Neil Burgess
378,2016,Stephen C Van Hedger
378,2016,Shannon L M Heald
378,2016,Howard C Nusbaum
379,2016,Amit Yashar
379,2016,Marisa Carrasco
380,2016,Lee Walsh
380,2016,James Critchlow
380,2016,Brianna Beck
380,2016,Antonio Cataldo
380,2016,Lieke de Boer
380,2016,Patrick Haggard
381,2016,Larisa Heiphetz
381,2016,Liane L Young
382,2016,Si On Yoon
382,2016,Aaron S Benjamin
382,2016,Sarah Brown-Schmidt
383,2016,Jifan Zhou
383,2016,Haihang Zhang
383,2016,Xiaowei Ding
383,2016,Rende Shui
383,2016,Mowei Shen
384,2016,Ravi D Mill
384,2016,Akira R O'Connor
384,2016,Ian G Dobbins
385,2016,Michele Miozzo
385,2016,Anna Petrova
385,2016,Simon Fischer-Baum
385,2016,Francesca Peressotti
386,2016,Baptiste Gauthier
386,2016,Virginie van Wassenhove
387,2016,Marina C Wimmer
387,2016,Katie L Maras
387,2016,Elizabeth J Robinson
387,2016,Charlotte Thomas
388,2016,Shilpa Mody
388,2016,Susan Carey
389,2016,Janet Geipel
389,2016,Constantinos Hadjichristidis
389,2016,Luca Surian
390,2016,Jessica L Roeder
390,2016,F Gregory Ashby
391,2016,Thomas Holtgraves
391,2016,Audrey Perdew
392,2016,Andrey Chetverikov
392,2016,Gianluca Campana
392,2016,Árni Kristjánsson
393,2016,Molly L Lewis
393,2016,Michael C Frank
394,2016,Qingrong Chen
394,2016,Jingjing Zhang
394,2016,Xiaodong Xu
394,2016,Christoph Scheepers
394,2016,Yiming Yang
394,2016,Michael K Tanenhaus
395,2016,Danielle R Perszyk
395,2016,Sandra R Waxman
396,2016,Justin N Wood
397,2016,Simon Fischer-Baum
397,2016,Robert Englebretson
398,2016,Irene M Pepperberg
398,2016,Ken Nakayama
399,2016,Katherine E Twomey
399,2016,Franklin Chang
399,2016,Ben Ambridge
400,2016,Cordula Vesper
400,2016,Laura Schmitz
400,2016,Lou Safra
400,2016,Natalie Sebanz
400,2016,Günther Knoblich
401,2016,Yang Sun
401,2016,Luis J Fuentes
401,2016,Glyn W Humphreys
401,2016,Jie Sui
402,2016,Harmen B Gudde
402,2016,Kenny R Coventry
402,2016,Paul E Engelhardt
403,2016,Samuel Sparks
403,2016,Sheila J Cunningham
403,2016,Ada Kritikos
404,2016,Gary Jones
405,2016,Lauren L Emberson
405,2016,Dani Y Rubinstein
406,2016,Eda Mızrak
406,2016,Ilke Öztekin
407,2016,Amrisha Vaish
407,2016,Esther Herrmann
407,2016,Christiane Markmann
407,2016,Michael Tomasello
408,2016,Andrea Desantis
408,2016,Patrick Haggard
409,2016,Niklas Ihssen
409,2016,Thomas Mussweiler
409,2016,David E J Linden
410,2016,Dimitrios Skordos
410,2016,Anna Papafragou
411,2016,Shinji Kuriki
411,2016,Yuri Tamura
411,2016,Miki Igarashi
411,2016,Nobumasa Kato
411,2016,Tamami Nakano
412,2016,L Robert Slevc
412,2016,Nicholas S Davey
412,2016,Martin Buschkuehl
412,2016,Susanne M Jaeggi
413,2016,Chris R Sims
414,2016,Peter D Kvam
414,2016,Timothy J Pleskac
415,2016,Anne Gabrielle Eva Collins
415,2016,Michael Joshua Frank
417,2016,Monika Molnar
417,2016,Manuel Carreiras
417,2016,Judit Gervain
418,2016,Cristina D Rabaglia
418,2016,Sam J Maglio
418,2016,Madelaine Krehm
418,2016,Jin H Seok
418,2016,Yaacov Trope
419,2016,Jonathan D Lane
419,2016,Samuel Ronfard
419,2016,Stéphane P Francioli
419,2016,Paul L Harris
420,2016,Christopher D Erb
420,2016,Jeff Moher
420,2016,David M Sobel
420,2016,Joo-Hyun Song
421,2016,Lara Maister
421,2016,Manos Tsakiris
422,2016,Caitlin M Fausey
422,2016,Swapnaa Jayaraman
422,2016,Linda B Smith
423,2016,Yevdokiya Yermolayeva
423,2016,David H Rakison
424,2016,Emily J Ward
424,2016,Adam Bear
424,2016,Brian J Scholl
425,2016,Bruce Hood
425,2016,Sandra Weltzien
425,2016,Lauren Marsh
425,2016,Patricia Kanngiesser
426,2016,Diana López-Barroso
426,2016,David Cucurell
426,2016,Antoni Rodríguez-Fornells
426,2016,Ruth de Diego-Balaguer
427,2016,Céline Ngon
427,2016,Sharon Peperkamp
428,2016,Luca Rinaldi
428,2016,Samuel Di Luca
428,2016,Avishai Henik
428,2016,Luisa Girelli
429,2016,Vittorio Girotto
429,2016,Laura Fontanari
429,2016,Michel Gonzalez
429,2016,Giorgio Vallortigara
429,2016,Agnès Blaye
430,2016,Sebastian Benjamin Rose
430,2016,Rasha Abdel Rahman
431,2016,Timothy J Poepsel
431,2016,Daniel J Weiss
432,2016,Sudeep Bhatia
432,2016,Lukasz Walasek
433,2016,Rachel Ostrand
433,2016,Sheila E Blumstein
433,2016,Victor S Ferreira
433,2016,James L Morgan
434,2016,Igor Douven
435,2016,Arber Tasimi
435,2016,Karen Wynn
436,2016,Mako Ishida
436,2016,Arthur G Samuel
436,2016,Takayuki Arai
437,2016,M Fornaciai
437,2016,G M Cicchini
437,2016,D C Burr
440,2016,Ke Ma
440,2016,Roberta Sellaro
440,2016,Dominique Patrick Lippelt
440,2016,Bernhard Hommel
441,2016,John M Huhn
441,2016,Cory Adam Potts
441,2016,David A Rosenbaum
442,2016,Jakub Traczyk
442,2016,Kamil Fulawka
443,2016,Rixin Tang
443,2016,Robert L Whitwell
443,2016,Melvyn A Goodale
444,2016,Richard A Blythe
444,2016,Andrew D M Smith
444,2016,Kenny Smith
445,2016,Jun Yin
445,2016,Haokui Xu
445,2016,Xiaowei Ding
445,2016,Junying Liang
445,2016,Rende Shui
445,2016,Mowei Shen
446,2016,John Protzko
446,2016,Brett Ouimette
446,2016,Jonathan Schooler
447,2016,Wenke Möhring
447,2016,Kizzann Ashana Ramsook
447,2016,Kathryn Hirsh-Pasek
447,2016,Roberta M Golinkoff
447,2016,Nora S Newcombe
448,2016,Alisabeth Ayars
449,2016,Susan E Teubner-Rhodes
449,2016,Alan Mishler
449,2016,Ryan Corbett
449,2016,Llorenç Andreu
449,2016,Monica Sanz-Torrent
449,2016,John C Trueswell
449,2016,Jared M Novick
450,2016,Stefan G Hofmann
450,2016,Stacey N Doan
450,2016,Manuel Sprung
450,2016,Anne Wilson
450,2016,Chad Ebesutani
450,2016,Leigh A Andrews
450,2016,Joshua Curtiss
450,2016,Paul L Harris
451,2016,Bernard Crespi
451,2016,Emma Leach
451,2016,Natalie Dinsdale
451,2016,Mikael Mokkonen
451,2016,Peter Hurd
452,2016,Hilary E Miller
452,2016,Rebecca Patterson
452,2016,Vanessa R Simmering
453,2016,Sarah Jessen
453,2016,Nicole Altvater-Mackensen
453,2016,Tobias Grossmann
454,2016,Qi-Yang Nie
454,2016,Mara Maurer
454,2016,Hermann J Müller
454,2016,Markus Conci
455,2016,Zheng Wang
455,2016,Jerome R Busemeyer
456,2016,Tomas Folke
456,2016,Julia Ouzia
456,2016,Peter Bright
456,2016,Benedetto De Martino
456,2016,Roberto Filippi
457,2016,Eoin Travers
457,2016,Jonathan J Rolison
457,2016,Aidan Feeney
458,2016,Katrin Göthe
458,2016,Klaus Oberauer
458,2016,Reinhold Kliegl
459,2016,Eric Reuland
460,2016,Ana B Vivas
460,2016,Alejandra Marful
460,2016,Despina Panagiotidou
460,2016,Teresa Bajo
461,2016,C Fabian Benitez-Quiroz
461,2016,Ronnie B Wilbur
461,2016,Aleix M Martinez
462,2016,Celia Goffin
462,2016,Daniel Ansari
463,2016,Carla Krachun
463,2016,Robert Lurz
463,2016,Jamie L Russell
463,2016,William D Hopkins
464,2016,Andrew Surtees
464,2016,Ian Apperly
464,2016,Dana Samson
465,2016,Alex Wiegmann
465,2016,Jana Samland
465,2016,Michael R Waldmann
466,2016,Niels Skovgaard-Olsen
466,2016,Henrik Singmann
466,2016,Karl Christoph Klauer
467,2016,Vladimir Chituc
467,2016,Paul Henne
467,2016,Walter Sinnott-Armstrong
467,2016,Felipe De Brigard
468,2016,Andree Hartanto
468,2016,Hwajin Yang
469,2016,Jennifer L Mankin
469,2016,Christopher Thompson
469,2016,Holly P Branigan
469,2016,Julia Simner
470,2016,Daphna Heller
470,2016,Christopher Parisien
470,2016,Suzanne Stevenson
471,2016,Efrat Goldvicht-Bacon
471,2016,Gil Diesendruck
472,2016,Katherine R Naish
472,2016,Brittany Barnes
472,2016,Sukhvinder S Obhi
473,2016,Surya Gayet
473,2016,Chris L E Paffen
473,2016,Artem V Belopolsky
473,2016,Jan Theeuwes
473,2016,Stefan Van der Stigchel
474,2016,Isabel Lindner
474,2016,Cécile Schain
474,2016,Gerald Echterhoff
475,2016,Adolfo M García
475,2016,Agustín Ibáñez
476,2016,David W Braithwaite
476,2016,Robert L Goldstone
476,2016,Han L J van der Maas
476,2016,David H Landy
477,2016,Christina Starmans
477,2016,Ori Friedman
478,2016,Kyle A Pettijohn
478,2016,Alexis N Thompson
478,2016,Andrea K Tamplin
478,2016,Sabine A Krawietz
478,2016,Gabriel A Radvansky
479,2016,Matthew Goldrick
479,2016,Joseph Keshet
479,2016,Erin Gustafson
479,2016,Jordana Heller
479,2016,Jeremy Needle
480,2016,John C Trueswell
480,2016,Yi Lin
480,2016,Benjamin Armstrong
480,2016,Erica A Cartmill
480,2016,Susan Goldin-Meadow
480,2016,Lila R Gleitman
481,2016,Kyriakos Antoniou
481,2016,Kleanthes K Grohmann
481,2016,Maria Kambanaros
481,2016,Napoleon Katsos
482,2016,John E Opfer
482,2016,Clarissa A Thompson
482,2016,Dan Kim
483,2016,Michelle R Greene
484,2016,L Cardinali
484,2016,C Brozzoli
484,2016,L Finos
484,2016,A C Roy
484,2016,A Farnè
485,2016,Gaye Soley
485,2016,Elizabeth S Spelke
486,2016,Andrew Surtees
486,2016,Dana Samson
486,2016,Ian Apperly
487,2016,Bryan E Kerster
487,2016,Theo Rhodes
487,2016,Christopher T Kello
488,2015,Fathima Manaar Zuhurudeen
488,2015,Yi Ting Huang
489,2015,Janny C Stapel
489,2015,Sabine Hunnius
489,2015,Marlene Meyer
489,2015,Harold Bekkering
490,2015,Gustav Kuhn
490,2015,Ronald A Rensink
491,2015,Jeffrey S Bowers
491,2015,Ivan I Vankov
491,2015,Markus F Damian
491,2015,Colin J Davis
492,2015,Daniel Fitousi
493,2015,Gabriel Arnold
493,2015,Charles Spence
493,2015,Malika Auvray
494,2015,Michel Failing
494,2015,Jan Theeuwes
495,2015,Şeyda Özçalışkan
495,2015,Ché Lucero
495,2015,Susan Goldin-Meadow
496,2015,Caroline Floccia
496,2015,Tamar Keren-Portnoy
496,2015,Rory DePaolis
496,2015,Hester Duffy
496,2015,Claire Delle Luche
496,2015,Samantha Durrant
496,2015,Laurence White
496,2015,Jeremy Goslin
496,2015,Marilyn Vihman
497,2015,Hui Chen
497,2015,Garrett Swan
497,2015,Brad Wyble
498,2015,Sachio Otsuka
498,2015,Jun Saiki
499,2015,Justin W Martin
499,2015,Fiery Cushman
500,2015,James Myers
501,2015,Mario Weick
501,2015,John A Allen
501,2015,Milica Vasiljevic
501,2015,Bo Yao
502,2015,Elan Barenholtz
502,2015,Lauren Mavica
502,2015,David J Lewkowicz
503,2015,Stefanie Keupp
503,2015,Christin Bancken
503,2015,Jelka Schillmöller
503,2015,Hannes Rakoczy
503,2015,Tanya Behne
504,2015,Roland Pfister
504,2015,Robert Wirth
504,2015,Katharina A Schwarz
504,2015,Marco Steinhauser
504,2015,Wilfried Kunde
505,2015,Rachel A Ryskin
505,2015,Ranxiao Frances Wang
505,2015,Sarah Brown-Schmidt
506,2015,Rebecca L A Frost
506,2015,Padraic Monaghan
507,2015,Hee Seung Lee
507,2015,Melissa DeWolf
507,2015,Miriam Bassok
507,2015,Keith J Holyoak
508,2015,Mark Myslín
508,2015,Roger Levy
509,2015,Melissa L Allen
509,2015,Erika Nurmsoo
509,2015,Norman Freeman
510,2015,Simon P Liversedge
510,2015,Denis Drieghe
510,2015,Xin Li
510,2015,Guoli Yan
510,2015,Xuejun Bai
510,2015,Jukka Hyönä
511,2015,Gail McKoon
511,2015,Roger Ratcliff
512,2015,Sascha Topolinski
512,2015,Giti Bakhtiari
512,2015,Thorsten M Erle
513,2015,E Gowen
513,2015,E Bolton
513,2015,E Poliakoff
514,2015,Maria Cristina Cioffi
514,2015,Michael J Banissy
514,2015,James W Moore
515,2015,Bradley R Sturz
515,2015,Kent D Bodily
516,2015,Francesco Rigoli
516,2015,Giovanni Pezzulo
516,2015,Raymond J Dolan
517,2015,Daniel Perez-Zapata
517,2015,Virginia Slaughter
517,2015,Julie D Henry
518,2015,Lauri Oksama
518,2015,Jukka Hyönä
519,2015,Colin Holbrook
519,2015,Daniel M T Fessler
519,2015,Jeremy Pollack
520,2015,Joaquín Ais
520,2015,Ariel Zylberberg
520,2015,Pablo Barttfeld
520,2015,Mariano Sigman
521,2015,Cynthia Lukyanenko
521,2015,Cynthia Fisher
522,2015,Miriam A Novack
522,2015,Elizabeth M Wakefield
522,2015,Susan Goldin-Meadow
523,2015,Déborah Marciano-Romm
523,2015,Assaf Romm
523,2015,Sacha Bourgeois-Gironde
523,2015,Leon Y Deouell
524,2015,Zaifeng Gao
524,2015,Qiyang Gao
524,2015,Ning Tang
524,2015,Rende Shui
524,2015,Mowei Shen
525,2015,Neil Cohn
526,2015,Kim Uittenhove
526,2015,Catherine Thevenot
526,2015,Pierre Barrouillet
527,2015,Huanhuan Liu
527,2015,Lijuan Liang
527,2015,Susan Dunlap
527,2015,Ning Fan
527,2015,Baoguo Chen
528,2015,Melissa M Kibbe
528,2015,Lisa Feigenson
529,2015,Matthew Hudson
529,2015,Toby Nicholson
529,2015,Rob Ellis
529,2015,Patric Bach
530,2015,Milena Rabovsky
530,2015,Daniel J Schad
530,2015,Rasha Abdel Rahman
531,2015,Romain Mathieu
531,2015,Audrey Gourjon
531,2015,Auriane Couderc
531,2015,Catherine Thevenot
531,2015,Jérôme Prado
532,2015,Veronica Dudarev
532,2015,Ran R Hassin
533,2015,Jiaying Zhao
533,2015,Ru Qi Yu
534,2015,Peter Moseley
534,2015,David Smailes
534,2015,Amanda Ellison
534,2015,Charles Fernyhough
535,2015,Karl F MacDorman
535,2015,Debaleena Chattopadhyay
536,2015,Brock Ferguson
536,2015,Sandra R Waxman
537,2015,Joris Van de Cavey
537,2015,Robert J Hartsuiker
538,2015,Bastien Trémolière
538,2015,Hakim Djeriouat
539,2015,Juan J Ortells
539,2015,Markus Kiefer
539,2015,Alejandro Castillo
539,2015,Montserrat Megías
539,2015,Alejandro Morillas
540,2015,Andrea Desantis
540,2015,Florian Waszak
540,2015,Karolina Moutsopoulou
540,2015,Patrick Haggard
541,2015,Gustav Kuhn
541,2015,Robert Teszka
541,2015,Natalia Tenaw
541,2015,Alan Kingstone
542,2015,Leyre Castro
542,2015,Edward A Wasserman
543,2015,Ana L Fernandez Cruz
543,2015,Santiago Arango-Muñoz
543,2015,Kirsten G Volz
544,2015,Audrey Bürki
544,2015,Jasmin Sadat
544,2015,Anne-Sophie Dubarry
544,2015,F-Xavier Alario
545,2015,Antje Gentsch
545,2015,Arne Weber
545,2015,Matthis Synofzik
545,2015,Gottfried Vosgerau
545,2015,Simone Schütz-Bosbach
546,2015,Peer Christensen
546,2015,Riccardo Fusaroli
546,2015,Kristian Tylén
547,2015,Christos Bechlivanidis
547,2015,David A Lagnado
548,2015,Catherine Thevenot
548,2015,Pierre Barrouillet
548,2015,Caroline Castel
548,2015,Kim Uittenhove
549,2015,Maya B Mathur
549,2015,David B Reichling
550,2015,Mansur Khamitov
550,2015,Jeff D Rotman
550,2015,Jared Piazza
551,2015,Stephanie McEwan
551,2015,Madison L Pesowski
551,2015,Ori Friedman
552,2015,Svenja Koehne
552,2015,Alexander Hatri
552,2015,John T Cacioppo
552,2015,Isabel Dziobek
553,2015,Juan M Toro
553,2015,Marina Nespor
553,2015,Judit Gervain
554,2015,Suk Won Han
555,2015,Joel Chan
555,2015,Christian D Schunn
556,2015,Nick Leonard
556,2015,Lance J Rips
557,2015,Josef Perner
557,2015,Michael Huemer
557,2015,Brian Leahy
558,2015,Joshua D Cosman
558,2015,Priyanka V Atreya
558,2015,Geoffrey F Woodman
559,2015,Manuel Bohn
559,2015,Josep Call
559,2015,Michael Tomasello
560,2015,Daniel Yurovsky
560,2015,Michael C Frank
561,2015,Liqiang Huang
562,2015,Jonathan Phillips
562,2015,Jamie B Luguri
562,2015,Joshua Knobe
563,2015,Rohan Kapitány
563,2015,Mark Nielsen
564,2015,Michiel van Elk
564,2015,Bastiaan T Rutjens
564,2015,Joop van der Pligt
565,2015,Larisa Heiphetz
565,2015,Elizabeth S Spelke
565,2015,Liane L Young
566,2015,Katrina Ferrara
566,2015,Barbara Landau
567,2015,Nino Grillo
567,2015,João Costa
567,2015,Bruno Fernandes
567,2015,Andrea Santi
568,2015,Lulu Wan
568,2015,Kate Crookes
568,2015,Katherine J Reynolds
568,2015,Jessica L Irons
568,2015,Elinor McKone
569,2015,Angie M Johnston
569,2015,Candice M Mills
569,2015,Asheley R Landrum
570,2015,Jessica A Cooper
570,2015,Jessecae K Marsh
571,2015,Livia Freier
571,2015,Richard P Cooper
571,2015,Denis Mareschal
572,2015,Jean-Paul Noel
572,2015,Christian Pfeiffer
572,2015,Olaf Blanke
572,2015,Andrea Serino
573,2015,Shelbie L Sutherland
573,2015,Andrei Cimpian
574,2015,Alice De Visscher
574,2015,Arnaud Szmalec
574,2015,Lize Van Der Linden
574,2015,Marie-Pascale Noël
575,2015,Dirk U Wulff
575,2015,Thomas T Hills
575,2015,Ralph Hertwig
576,2015,Dušan Vejnović
576,2015,Sunčica Zdravković
577,2015,Elizabeth A Gunderson
577,2015,Elizabet Spaepen
577,2015,Dominic Gibson
577,2015,Susan Goldin-Meadow
577,2015,Susan C Levine
578,2015,Gary Jones
578,2015,Bill Macken
579,2015,Azzurra Ruggeri
579,2015,Tania Lombrozo
580,2015,Myrthe Faber
580,2015,Silvia P Gennari
581,2015,LouAnn Gerken
581,2015,Sara Knight
582,2015,Anna J Cunningham
582,2015,Caroline Witton
582,2015,Joel B Talcott
582,2015,Adrian P Burgess
582,2015,Laura R Shapiro
583,2015,Fabián A Soto
583,2015,Gonzalo R Quintana
583,2015,Andrés M Pérez-Acosta
583,2015,Fernando P Ponce
583,2015,Edgar H Vogel
584,2015,Desmond C Ong
584,2015,Jamil Zaki
584,2015,Noah D Goodman
585,2015,Christina M Vanden Bosch der Nederlanden
585,2015,Erin E Hannon
585,2015,Joel S Snyder
586,2015,Hironori Akechi
586,2015,Timo Stein
586,2015,Yukiko Kikuchi
586,2015,Yoshikuni Tojo
586,2015,Hiroo Osanai
586,2015,Toshikazu Hasegawa
587,2015,Isabelle Deschamps
587,2015,Galit Agmon
587,2015,Yonatan Loewenstein
587,2015,Yosef Grodzinsky
588,2015,Marcus Rothkirch
588,2015,Apoorva Rajiv Madipakkam
588,2015,Erik Rehn
588,2015,Philipp Sterzer
589,2015,Xiaoqing Gao
589,2015,Daphne Maurer
589,2015,Hugh R Wilson
590,2015,Pierce Edmiston
590,2015,Gary Lupyan
591,2015,Thomas T Hills
591,2015,James S Adelman
592,2015,Isabelle Dautriche
592,2015,Daniel Swingley
592,2015,Anne Christophe
593,2015,Daniel Freudenthal
593,2015,Julian M Pine
593,2015,Gary Jones
593,2015,Fernand Gobet
594,2015,Stephen Stich
594,2015,Joshua Tarzia
595,2015,Winfried Menninghaus
595,2015,Isabel C Bohrn
595,2015,Christine A Knoop
595,2015,Sonja A Kotz
595,2015,Wolff Schlotz
595,2015,Arthur M Jacobs
596,2015,Flavia Mancini
596,2015,Hannah Steinitz
596,2015,James Steckelmacher
596,2015,Gian Domenico Iannetti
596,2015,Patrick Haggard
597,2015,Adriel John Orena
597,2015,Rachel M Theodore
597,2015,Linda Polka
598,2015,Yingying Wang
598,2015,Zhijun Cao
598,2015,Zijian Zhu
598,2015,Huaqian Cai
598,2015,Yanhong Wu
599,2015,Padraic Monaghan
599,2015,Ut Na Sio
599,2015,Sum Wai Lau
599,2015,Hoi Kei Woo
599,2015,Sally A Linkenauger
599,2015,Thomas C Ormerod
600,2015,Andrea Ravignani
600,2015,Gesche Westphal-Fitch
600,2015,Ulrike Aust
600,2015,Martin M Schlumpp
600,2015,W Tecumseh Fitch
601,2015,Cristine H Legare
601,2015,Nicole J Wen
601,2015,Patricia A Herrmann
601,2015,Harvey Whitehouse
602,2015,Tristan Mahr
602,2015,Brianna T M McMillan
602,2015,Jenny R Saffran
602,2015,Susan Ellis Weismer
602,2015,Jan Edwards
603,2015,Tali Kleiman
603,2015,Noa Sher
603,2015,Andrey Elster
603,2015,Ruth Mayo
604,2015,Kayleigh Carr
604,2015,Rachel L Kendal
604,2015,Emma G Flynn
605,2015,Will M Gervais
606,2015,Igor Douven
606,2015,Jonah N Schupbach
607,2015,Luca Rinaldi
607,2015,Peter Brugger
607,2015,Christopher J Bockisch
607,2015,Giovanni Bertolini
607,2015,Luisa Girelli
608,2015,Lilia Rissman
608,2015,Kyle Rawlins
608,2015,Barbara Landau
609,2015,Michael J Beran
609,2015,Bonnie M Perdue
609,2015,Sara E Futch
609,2015,J David Smith
609,2015,Theodore A Evans
609,2015,Audrey E Parrish
610,2015,Nicholas K DeWind
610,2015,Geoffrey K Adams
610,2015,Michael L Platt
610,2015,Elizabeth M Brannon
611,2015,Matthew R Longo
612,2015,Carolyn Ranti
612,2015,Christopher H Chatham
612,2015,David Badre
613,2015,Mindaugas Mozuraitis
613,2015,Craig G Chambers
613,2015,Meredyth Daneman
614,2015,Martin L Jönsson
614,2015,Ulrike Hahn
614,2015,Erik J Olsson
615,2015,Maria C D'Angelo
615,2015,Karin R Humphreys
616,2015,Miriam A Novack
616,2015,Susan Goldin-Meadow
616,2015,Amanda L Woodward
617,2015,Gillian Rhodes
617,2015,Stephen Pond
617,2015,Nichola Burton
617,2015,Nadine Kloth
617,2015,Linda Jeffery
617,2015,Jason Bell
617,2015,Louise Ewing
617,2015,Andrew J Calder
617,2015,Romina Palermo
618,2015,Nikola Vukovic
618,2015,John N Williams
619,2015,Frederick Verbruggen
619,2015,Gordon D Logan
620,2015,Mintao Zhao
620,2015,William H Warren
621,2015,Fenna H Poletiek
621,2015,Hartmut Fitz
621,2015,Bruno R Bocanegra
622,2015,Renato Frey
622,2015,Rui Mata
622,2015,Ralph Hertwig
623,2015,Kathryn Hobbs
623,2015,Elizabeth Spelke
624,2015,Manuel Perea
624,2015,Marta Vergara-Martínez
624,2015,Pablo Gomez
625,2015,Alan Jern
625,2015,Charles Kemp
626,2015,Leher Singh
626,2015,Hwee Hwee Goh
626,2015,Thilanga D Wewalaarachchi
627,2015,Kay L Ritchie
